SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.123819285,70,0,0.401736385,3800.0,7,0,1,0,0.0
0,0.189509017,67,0,0.042770388,96000.0,24,0,1,0,0.0
0,0.037124695,54,0,0.075127013,9250.0,9,0,1,0,2.0
0,0.058943232,42,0,0.009425878,3500.0,4,0,0,0,2.0
0,0.035666597,69,1,0.282239254,3000.0,10,0,0,0,0.0
0,0.055812213,35,0,1.020244939,4000.0,14,0,2,0,0.0
0,0.027324225,26,0,0.003766478,530.0,1,0,0,0,0.0
0,0.210757619,46,0,198.0,,3,0,0,0,
0,0.99187741,44,0,0.750617839,4450.0,11,0,1,0,2.0
0,0.284371373,55,0,1.096686224,12100.0,20,0,6,0,3.0
0,0.145396279,42,0,0.416912675,10500.0,9,0,3,0,1.0
0,0.0099518,64,0,0.256249107,7000.0,4,0,1,0,0.0
0,0.899431733,66,0,0.480241588,5794.0,8,0,2,0,0.0
0,0.941922581,52,0,0.91622027,4666.0,9,0,2,0,0.0
0,0.830042489,41,1,0.405998696,4600.0,7,0,1,1,2.0
0,0.199612524,42,0,0.05062625,9500.0,4,0,0,0,0.0
0,0.876188928,69,2,0.412974684,5687.0,9,0,1,0,0.0
0,0.009648599,85,0,33.0,,7,0,0,0,0.0
0,0.014373007,66,1,0.121575157,101500.0,17,0,5,0,3.0
0,0.854461301,57,1,0.256599594,10833.0,6,0,1,0,2.0
0,0.06414275,83,0,1.099189021,3205.0,13,0,1,0,0.0
0,0.015926694,86,0,13.0,,6,0,0,0,
0,0.154687564,32,0,0.029081097,6670.0,5,0,0,0,0.0
0,0.061012724,48,0,0.218784719,11700.0,8,0,1,0,0.0
0,0.180213038,72,1,0.441809291,4089.0,10,1,0,2,0.0
0,0.337541426,65,0,0.216756043,12866.0,12,0,1,0,0.0
0,0.367966548,32,0,0.584622943,4070.0,8,0,2,0,1.0
0,0.000518126,59,0,0.144460788,12916.0,12,0,1,0,1.0
0,0.042534634,38,0,0.24735053,5000.0,6,0,1,0,0.0
0,0.29197746,63,1,4387.0,,15,1,2,0,0.0
0,0.181148361,36,2,0.37139228,14170.0,7,0,2,0,2.0
0,0.159358557,60,2,0.233233897,9050.0,15,0,2,0,0.0
0,0.303189566,61,0,0.662947399,6900.0,13,0,3,0,0.0
0,0.068393955,49,0,0.330114135,6833.0,13,0,1,0,1.0
0,0.038929812,53,0,0.490760234,4274.0,7,0,1,0,0.0
0,0.046657532,74,0,0.393133998,9029.0,6,0,1,0,0.0
0,0.021107202,33,0,0.14104223,8500.0,6,0,0,0,0.0
0,0.03897922,58,0,0.407314966,10416.0,11,0,3,0,0.0
0,0.9999999,50,0,61.0,,0,2,0,0,0.0
0,0.50009998,34,0,0.211071821,8200.0,3,0,1,0,0.0
0,0.14687257,58,0,3823.0,,7,1,2,0,0.0
0,0.0,54,0,1958.0,,14,0,1,0,0.0
0,0.097751651,27,0,0.226773227,1000.0,4,0,0,0,0.0
0,0.9999999,66,1,0.358101135,1937.0,4,1,0,0,0.0
0,0.9999999,79,0,22.0,,1,0,1,0,0.0
0,0.111707902,60,0,58.0,,3,0,0,0,0.0
0,0.054678643,44,0,5390.0,,7,0,3,0,1.0
0,0.005907389,34,0,0.473253787,7458.0,5,0,2,0,0.0
0,0.13829768,52,0,4245.0,,10,0,3,0,0.0
0,0.015848473,61,0,0.20887698,8583.0,7,0,2,0,0.0
0,0.061481748,56,0,0.197985986,28400.0,7,0,2,0,2.0
0,0.03039696,63,0,0.003162841,11065.0,3,0,0,0,0.0
0,0.143057621,65,0,0.147085291,10000.0,13,0,0,0,2.0
0,0.242546858,39,0,0.368667186,8980.0,9,0,2,0,1.0
0,0.327522262,64,0,0.661977658,9667.0,18,0,1,0,3.0
0,0.670697266,57,0,0.483442395,10085.0,13,0,3,0,1.0
0,0.277631177,45,2,0.292174684,4510.0,7,0,1,1,2.0
0,0.8697507,29,0,1.033273381,3335.0,10,0,2,0,0.0
0,0.081091891,29,1,0.005440943,4410.0,3,0,0,0,0.0
0,0.009990616,59,0,0.0059042,10500.0,19,0,0,0,0.0
0,0.255077604,54,0,0.284821986,1600.0,7,0,0,0,1.0
0,0.006729945,64,0,2.072069546,10697.0,15,0,11,0,0.0
0,0.057231227,59,0,0.376905774,4000.0,6,0,1,0,2.0
0,0.086938217,43,1,1.129623459,3000.0,5,0,2,0,2.0
0,0.018571922,72,0,0.109378124,5000.0,19,0,0,0,0.0
0,0.137251912,27,0,0.063909037,5100.0,16,0,0,0,0.0
0,0.026325934,75,0,2211.0,,5,0,1,0,1.0
0,0.9999999,42,0,0.217236784,2250.0,1,0,0,0,2.0
0,0.02956792,59,0,0.219075349,11333.0,9,0,2,0,2.0
0,0.034843657,66,0,0.311952415,12440.0,9,0,1,0,0.0
0,0.066891663,51,0,0.065352872,5936.0,4,0,0,0,0.0
0,0.011982701,64,0,0.003375899,6812.0,8,0,0,0,2.0
0,0.9999999,36,0,0.689006467,1700.0,3,0,0,0,1.0
0,0.319285923,27,0,0.176955761,4000.0,6,0,0,0,2.0
0,0.017293807,40,0,0.279836008,20000.0,16,0,2,0,3.0
0,0.010679197,55,0,0.072963035,10333.0,8,0,1,0,1.0
0,0.929854958,30,1,0.369259606,3200.0,9,0,0,0,1.0
0,0.251759129,40,0,0.575945946,3699.0,4,0,1,0,1.0
0,0.9999999,77,0,26.0,,1,0,0,0,
0,0.121270298,31,0,0.228885557,2000.0,5,0,0,0,0.0
0,0.008971124,41,0,0.000444346,4500.0,2,0,0,0,1.0
0,0.014033324,64,0,32.0,,7,0,0,0,0.0
0,0.455796457,39,0,1496.0,,8,0,0,0,
0,1.015873016,28,0,0.165846803,2845.0,2,0,0,1,0.0
0,0.257603595,57,0,0.313247307,8446.0,25,0,3,0,2.0
0,0.063587283,29,0,0.041844103,5400.0,2,0,0,1,2.0
0,0.038637816,38,0,0.465620674,6500.0,7,0,1,0,2.0
0,0.952213618,55,4,0.365557316,13250.0,12,0,2,1,1.0
0,0.702059588,58,0,0.034988337,3000.0,2,0,0,0,1.0
0,0.072462827,65,0,0.404397069,1500.0,16,0,2,0,0.0
0,0.111456247,52,0,0.223615969,8290.0,19,0,1,0,2.0
0,0.241805016,30,0,0.864451632,3400.0,13,0,1,0,1.0
0,0.063785323,43,1,0.358580825,5016.0,18,0,1,0,1.0
0,0.146963902,78,0,0.31928012,6000.0,18,0,2,0,0.0
0,0.675951632,72,0,0.814461753,4300.0,16,0,2,0,0.0
0,0.005364444,59,0,6.0,,3,0,0,0,2.0
0,0.0,84,0,0.0,2040.0,14,0,0,0,0.0
0,0.782217,56,1,2.759367194,1200.0,11,0,0,0,0.0
0,0.487158975,79,1,3560.0,,20,0,3,0,0.0
0,0.244043429,60,2,0.547994269,4187.0,17,0,2,0,0.0
0,0.192354349,53,0,0.008749563,20000.0,4,0,0,0,0.0
0,0.001754355,45,0,0.289549377,7300.0,13,0,1,0,3.0
0,0.072189253,44,1,0.183504148,4097.0,6,0,0,0,2.0
0,0.037393886,52,0,0.002519798,8333.0,2,0,0,0,0.0
0,0.0,51,0,0.013063183,3750.0,5,0,1,0,2.0
0,0.019693696,92,0,1232.0,,12,0,1,0,0.0
0,0.000826412,36,1,0.07571116,6854.0,10,0,0,0,4.0
0,0.847757783,34,0,0.097468771,6083.0,9,0,0,0,0.0
0,0.113398985,25,1,0.018328242,3600.0,4,0,0,0,0.0
0,0.113788621,68,1,0.005097373,7650.0,2,0,0,0,1.0
0,0.052922059,67,0,0.208372531,2125.0,10,0,0,0,0.0
0,0.301843049,52,0,0.432597505,11460.0,11,0,2,0,2.0
0,0.177524045,49,1,0.417318329,5242.0,9,0,2,0,2.0
0,0.157108972,58,0,904.0,,9,0,1,0,0.0
0,0.135675333,44,0,0.431160552,16000.0,15,0,1,1,0.0
0,0.0,53,0,0.714855434,7020.0,12,0,3,0,1.0
0,0.138893154,40,1,0.679182404,4500.0,14,0,1,0,2.0
0,0.0,41,0,704.0,,4,0,0,0,3.0
0,0.30677812,58,0,0.380873042,3000.0,5,0,0,0,1.0
0,0.064015491,48,0,0.205347594,5609.0,4,0,1,0,1.0
0,0.512911005,38,1,0.194280908,3566.0,3,0,0,0,0.0
0,0.038332725,64,0,0.018968457,4691.0,6,0,0,0,0.0
0,0.093095969,47,0,0.220443858,12120.0,7,0,1,0,3.0
0,0.700557148,56,0,0.283218889,8300.0,6,0,1,0,2.0
0,0.021524611,49,0,0.336984872,5750.0,10,0,2,0,3.0
0,0.460217297,52,0,0.374735356,2833.0,8,0,0,0,0.0
0,0.002492269,68,0,4120.0,,14,0,3,0,0.0
0,0.137552103,56,0,0.353232917,5443.0,8,0,1,0,1.0
0,0.9999999,29,0,0.52567015,2200.0,4,0,1,0,1.0
0,0.9999999,58,2,0.303657829,5166.0,2,0,1,0,0.0
0,0.0,77,0,0.140625,3327.0,2,0,0,0,1.0
0,0.0239988,39,0,0.138111431,3822.0,7,0,0,0,0.0
0,0.306830263,45,1,0.520773162,4500.0,11,0,1,0,2.0
0,0.027377169,80,0,0.1802172,3406.0,10,0,1,0,0.0
0,0.9999999,34,0,0.008733624,2747.0,0,1,0,0,4.0
0,0.416496918,45,0,0.144329897,6595.0,3,0,0,0,1.0
0,0.151722365,48,0,0.085140175,85000.0,16,0,3,0,3.0
0,0.01107328,56,0,3140.0,,7,0,2,0,0.0
0,0.223658694,42,0,0.189615857,5700.0,7,0,0,0,3.0
0,0.0,57,0,0.384087987,7000.0,11,0,1,0,0.0
0,0.27890233,47,0,0.365612049,9892.0,15,0,2,0,2.0
0,0.077629306,36,3,0.318013224,6200.0,5,0,1,1,1.0
0,0.356092843,64,0,2448.0,,5,0,2,0,0.0
0,0.0,86,0,0.0,,1,0,0,0,
0,0.115766696,45,0,0.346649107,6833.0,5,0,1,0,0.0
0,0.038855755,54,0,0.277404108,5500.0,7,0,2,0,0.0
0,0.447456817,63,0,0.521103218,7178.0,11,0,1,0,0.0
0,0.85440416,31,0,0.171443807,7500.0,5,0,0,0,0.0
0,0.020515747,50,0,0.245448415,2965.0,9,0,1,1,2.0
0,0.9999999,60,0,0.115722508,3300.0,4,0,0,0,0.0
0,0.146601008,58,0,0.266568382,29166.0,8,0,2,0,1.0
0,0.001913839,84,0,0.038314176,260.0,17,0,0,0,0.0
0,0.453093812,27,1,6.0,,1,0,0,0,0.0
0,0.440878968,26,0,549.0,,5,0,0,0,0.0
0,0.003244149,43,0,0.651185771,7083.0,8,0,3,0,0.0
0,0.622437756,49,0,0.482405345,4489.0,6,0,1,0,0.0
0,0.155903351,58,2,0.38524319,9066.0,7,0,2,0,1.0
0,0.85680716,58,0,0.279249164,11666.0,4,0,1,0,0.0
0,0.000149993,60,0,0.017207223,17666.0,4,0,0,0,1.0
0,0.014624315,60,0,0.380641578,7200.0,19,0,1,0,3.0
0,0.527096239,46,2,0.736554047,9500.0,11,0,2,0,2.0
0,0.047372749,51,0,1151.0,,5,0,1,0,1.0
0,0.823189693,51,0,0.250156217,4800.0,6,3,1,0,3.0
0,0.002816212,51,0,3143.0,,8,0,1,0,0.0
0,0.9999999,31,0,0.0,2200.0,2,0,0,0,0.0
0,0.434537113,55,0,0.248511678,6550.0,6,0,1,0,2.0
0,0.339707219,43,0,0.475262753,3900.0,8,0,1,0,2.0
0,0.053670371,70,0,49.0,,4,0,0,0,0.0
0,0.094577124,50,0,0.297460701,10750.0,14,0,1,0,2.0
0,0.003925829,74,0,4.0,,5,0,0,0,0.0
0,0.126179633,74,0,1589.0,,14,0,1,0,0.0
0,0.073499619,76,0,672.0,,7,0,1,0,0.0
0,0.746804018,62,0,0.382289417,8333.0,11,0,3,0,1.0
0,1.737541528,52,0,0.009372071,3200.0,2,1,0,0,0.0
0,0.490392126,29,4,0.292019347,3307.0,9,0,0,0,2.0
0,0.0,27,0,0.233906437,2500.0,5,0,0,0,1.0
0,0.656513462,46,0,3721.0,,15,0,2,0,0.0
0,0.627086244,44,0,0.753723111,3625.0,8,0,2,0,3.0
0,0.883153139,32,0,0.30541051,9000.0,9,0,1,0,0.0
0,0.000347821,63,0,0.266220391,3883.0,4,0,1,0,0.0
0,0.033265759,71,0,0.129720479,8764.0,10,0,1,0,0.0
0,0.074797478,40,0,0.069474442,8333.0,10,0,0,0,0.0
0,0.026981986,28,0,0.262696383,2736.0,8,0,0,0,0.0
0,0.207161781,47,0,0.36037844,6975.0,10,0,1,0,4.0
0,0.147480799,55,0,0.917737789,3500.0,15,0,1,0,1.0
0,0.021933853,65,0,0.196030416,7758.0,20,0,1,0,0.0
0,0.9999999,52,0,0.291370863,10000.0,5,0,3,0,0.0
0,0.090527229,66,0,0.167418643,10416.0,6,0,1,0,0.0
0,0.0,49,0,2.166833167,1000.0,7,0,1,0,0.0
0,0.192772431,63,1,0.216567256,17938.0,18,0,2,0,0.0
0,0.0,63,0,0.029291056,48000.0,9,0,1,0,1.0
0,0.008000901,41,0,1.490339773,1500.0,38,0,1,0,0.0
0,0.755390495,33,0,0.343142842,19300.0,8,0,2,0,0.0
0,0.133718975,47,0,0.12535933,8000.0,8,0,0,0,0.0
0,0.0,59,0,1226.0,,8,0,1,0,0.0
0,0.038398405,53,0,0.500049995,10000.0,11,0,1,0,1.0
0,0.000812449,46,0,0.188362328,3333.0,8,0,1,0,0.0
0,0.003964078,59,0,3.0,,4,0,0,0,0.0
0,0.226952796,58,0,0.481776765,8779.0,16,0,4,0,0.0
0,0.484084124,62,0,0.249646393,8483.0,5,0,1,0,0.0
0,0.028608979,36,1,0.176213289,4800.0,4,0,0,0,2.0
0,0.72170145,68,0,0.720426782,6466.0,20,0,1,0,0.0
0,0.220591391,32,0,0.569252737,2100.0,7,0,1,0,0.0
0,0.11425397,60,0,1.167466575,5833.0,10,0,1,0,0.0
0,0.662225183,57,0,520.0,,9,0,0,0,0.0
0,0.120996383,52,0,0.269384138,6770.0,8,0,2,0,2.0
0,0.034704808,57,0,0.122903115,2920.0,9,0,1,0,0.0
0,0.000714257,67,0,0.0,,5,0,0,0,0.0
0,0.116865013,41,0,0.299057627,11990.0,8,0,2,0,3.0
0,0.325827716,39,0,0.02709971,4833.0,6,0,0,0,10.0
0,0.060791732,64,0,0.139513218,8586.0,8,0,1,0,0.0
0,0.150353721,55,0,0.341182767,7473.0,15,0,2,0,0.0
0,0.121693915,66,0,0.197501008,4961.0,5,0,0,0,1.0
0,0.16134876,62,0,0.068154257,8245.0,4,0,0,0,0.0
0,0.493500928,44,0,0.198244331,6834.0,4,0,1,0,3.0
0,0.104229859,55,0,0.279194208,9530.0,6,0,2,0,0.0
0,0.0,23,0,0.0,,2,0,0,0,0.0
0,0.20603628,78,0,1622.0,,10,0,1,0,0.0
0,0.446057139,63,0,0.264219669,7137.0,11,0,0,0,0.0
0,0.895961874,51,0,0.512058928,8416.0,5,0,2,1,2.0
0,0.9999999,25,0,0.290788013,900.0,3,0,0,0,0.0
0,0.047223437,54,0,2409.0,,9,0,1,0,0.0
0,0.529983242,49,0,0.472890834,8225.0,11,0,2,0,5.0
0,0.9999999,36,3,3539.0,,4,2,2,1,1.0
0,0.293505433,26,0,610.0,,9,0,0,0,0.0
0,0.9999999,28,0,0.247770069,1008.0,7,6,0,0,0.0
0,0.034409335,45,2,0.246047572,14041.0,8,0,2,0,1.0
0,0.110177546,56,0,1.273612207,3800.0,15,0,3,0,0.0
0,0.554722639,47,0,1.106167846,988.0,11,0,1,0,0.0
0,0.207467322,60,0,0.643568841,2207.0,9,0,1,0,0.0
0,0.059019599,40,0,0.335375973,7832.0,9,0,1,0,0.0
0,0.030991119,61,0,0.225059952,8339.0,14,0,1,0,1.0
0,0.215174417,66,0,1914.0,,9,0,1,0,1.0
0,0.035745388,71,0,2769.0,,13,0,2,0,1.0
0,0.0,68,0,0.207803993,1101.0,2,0,0,0,0.0
0,0.003904425,39,0,0.315951392,6500.0,14,0,2,0,0.0
0,0.005255048,56,0,0.263122813,6000.0,14,0,1,0,0.0
0,0.103293021,45,0,0.265146971,5000.0,10,0,1,0,0.0
0,0.126115638,31,0,0.294429708,7916.0,10,0,2,0,1.0
0,0.106895066,61,0,0.278289025,5867.0,15,0,1,0,0.0
0,0.919774967,61,0,2305.0,,23,0,0,0,0.0
0,0.039609476,50,0,1132.0,,13,0,0,0,0.0
0,0.517616833,65,0,0.674915938,7434.0,10,0,1,0,0.0
0,0.9999999,35,1,0.364468864,2183.0,7,0,0,0,1.0
0,0.874971807,54,3,0.588711855,3702.0,15,1,1,1,2.0
0,0.024433016,50,0,0.270877341,14201.0,9,0,1,0,2.0
0,0.0,28,1,1943.0,,8,0,0,0,1.0
0,0.010094963,33,0,0.002678354,4106.0,4,0,0,0,3.0
0,0.07006516,57,0,0.392880949,7500.0,10,0,2,0,3.0
0,1.01885935,39,0,862.0,,7,0,1,0,
0,0.202986038,41,0,0.250071998,10416.0,6,0,1,0,2.0
0,0.238348031,51,0,0.766893243,2500.0,10,0,2,0,2.0
0,0.0,61,0,170.0,,5,0,0,0,
0,0.056348591,51,0,941.0,,3,0,1,0,0.0
0,0.201966339,38,0,1314.5,1.0,5,0,1,0,2.0
0,0.32196387,60,0,0.385407559,10292.0,9,0,2,0,1.0
0,0.115446472,37,0,401.0,,2,0,0,0,0.0
0,0.114958622,56,0,0.097860143,15000.0,18,0,2,0,4.0
0,0.509326934,36,0,0.573482695,5980.0,5,0,1,0,1.0
0,0.028988886,75,0,0.248786061,3500.0,7,0,0,0,0.0
0,0.025809323,78,0,0.065985337,4500.0,14,0,1,0,2.0
0,0.016234653,78,0,0.410015649,1916.0,13,0,1,0,0.0
0,0.049361313,44,0,0.379393146,4580.0,9,0,2,0,0.0
0,0.389507366,78,0,0.222751729,6504.0,5,0,1,0,1.0
0,0.898809185,56,0,0.402694453,9500.0,11,0,1,0,2.0
0,0.105373354,48,3,0.376713433,6200.0,19,0,2,0,2.0
0,0.0,50,0,3245.0,,8,1,1,0,0.0
0,0.101045206,71,0,0.392256967,4700.0,7,0,1,0,0.0
0,0.971650709,63,0,0.169530575,10416.0,6,0,0,0,0.0
0,0.997678986,47,0,0.231683542,15900.0,13,0,1,0,0.0
0,0.552999484,32,0,0.155974004,6000.0,6,0,0,0,0.0
0,0.9999999,55,0,0.128926454,7926.0,3,0,1,0,0.0
0,0.103635672,43,0,0.215362641,6300.0,8,0,0,0,2.0
0,0.0,73,0,0.221837088,7500.0,3,0,1,0,0.0
0,0.887642477,44,0,0.550493963,5465.0,5,0,1,0,2.0
0,0.014333225,64,0,0.024993752,4000.0,10,0,0,0,1.0
0,0.012961289,45,0,0.13247792,6000.0,10,0,1,0,1.0
0,0.51270613,25,0,0.422222222,764.0,7,0,0,0,0.0
0,0.405659434,47,0,0.350004418,11316.0,5,0,2,0,1.0
0,0.274827816,36,2,0.803154854,4500.0,12,0,2,0,0.0
0,0.079630531,52,0,0.51129774,5000.0,19,0,1,0,1.0
0,0.29121772,40,4,4254.0,,13,0,3,0,2.0
0,0.680828063,40,0,0.172413793,6031.0,7,0,0,0,3.0
0,0.0,24,0,0.24750119,2100.0,6,0,0,0,0.0
0,0.9999999,26,0,0.006996502,2000.0,1,0,0,0,0.0
0,0.9999999,31,0,0.487748851,1305.0,2,0,0,0,0.0
0,0.9999999,47,1,0.350373483,4283.0,1,0,1,0,2.0
0,0.334414109,62,0,0.248045411,18673.0,9,0,3,0,3.0
0,0.116663889,52,0,0.130241974,10372.0,6,0,1,0,2.0
0,0.042508447,89,0,1.34429949,1762.0,20,0,1,0,0.0
0,0.091636335,72,0,0.849607183,890.0,2,0,0,0,0.0
0,0.189451675,63,0,0.322298563,1600.0,10,0,0,0,0.0
0,0.677330667,41,1,597.0,,10,0,0,1,0.0
0,0.002365226,54,0,2040.0,,8,0,1,0,0.0
0,0.434324152,38,0,0.32685165,4576.0,4,0,1,0,2.0
0,0.9999999,56,1,0.211998572,8400.0,5,4,1,0,0.0
0,0.684280538,67,0,0.095358383,9500.0,7,0,0,0,0.0
0,0.40684771,61,1,2247.0,,6,0,1,0,0.0
0,0.162734906,58,0,0.005997001,2000.0,3,1,0,0,0.0
0,0.02937194,68,0,0.003331945,2400.0,3,0,0,0,0.0
0,0.321466563,78,0,0.250999556,2250.0,10,0,0,0,0.0
0,0.414501565,41,2,0.242206799,8500.0,10,0,1,0,2.0
0,0.07641196,41,1,0.451454855,10000.0,4,0,1,0,2.0
0,0.685466291,49,0,0.880717804,5683.0,8,0,3,0,1.0
0,0.030596363,78,0,725.0,,5,0,1,0,0.0
0,1.084130838,67,2,0.179008568,3267.0,3,0,0,0,2.0
0,0.0,28,0,0.44363909,4000.0,6,0,1,0,0.0
0,0.053325036,64,0,0.171945701,1325.0,12,1,0,0,0.0
0,0.086913087,30,0,0.930143946,2361.0,8,0,1,0,1.0
0,0.01206687,82,0,0.008997751,4000.0,10,0,0,0,0.0
0,0.044962531,36,0,0.091984669,6000.0,2,0,0,0,0.0
0,0.20806914,56,0,0.172187468,9750.0,14,0,2,0,0.0
0,0.121862605,61,0,0.238745896,9440.0,3,0,1,0,2.0
0,0.216962203,67,0,0.361788618,7133.0,11,0,2,0,0.0
0,0.021909794,41,0,0.183824317,9334.0,4,0,2,0,4.0
0,0.091988091,77,0,369.0,,8,0,0,0,0.0
0,0.009999882,57,0,0.224987501,18000.0,11,0,1,0,1.0
0,0.029056431,62,0,0.206183835,5950.0,11,0,2,0,0.0
0,0.000393396,67,0,0.0,,7,0,0,0,0.0
0,0.0,56,0,0.349235105,4967.0,14,0,1,0,0.0
0,0.008878134,43,0,30.0,,14,0,0,0,0.0
0,0.249267798,45,0,0.336110648,6000.0,6,0,1,0,0.0
0,0.187219244,49,0,0.289903366,3000.0,6,0,0,0,0.0
0,0.912208779,47,0,0.412158681,1940.0,9,0,0,0,0.0
0,0.019398474,77,0,0.020723505,5500.0,15,0,0,0,0.0
0,0.257156689,46,0,0.247341151,11000.0,19,0,2,0,1.0
0,0.400335992,63,0,0.576792772,7083.0,17,0,2,0,0.0
0,0.073043616,63,0,0.101024412,9175.0,11,0,0,0,0.0
0,0.9999999,45,0,0.309386733,3994.0,5,0,2,0,0.0
0,0.617712273,49,0,0.321415803,8390.0,10,0,1,0,4.0
0,0.0,85,0,0.0,,1,0,0,0,
0,0.0,41,0,4013.0,,4,0,1,0,0.0
0,0.517956837,63,0,1.115295926,1300.0,6,0,0,0,0.0
0,0.028549286,74,0,0.097991968,2489.0,4,0,0,0,1.0
0,0.277956679,39,0,4090.0,,9,0,2,0,0.0
0,0.884424827,62,0,1.171948052,1924.0,11,0,1,0,0.0
0,0.805734075,48,0,0.664075514,1800.0,10,0,0,0,0.0
0,0.97270273,47,0,1.142548596,4166.0,19,0,5,0,0.0
0,0.001333306,92,0,0.000285633,3500.0,5,0,0,0,0.0
0,0.0,43,0,0.037403039,9410.0,3,0,0,0,0.0
0,0.057819889,72,0,0.027192749,3750.0,15,0,0,0,0.0
0,0.082939016,84,0,0.094928479,3844.0,11,0,0,0,0.0
0,0.299236188,36,0,0.227378474,8166.0,8,0,1,0,0.0
0,0.042348941,62,0,0.988007995,1500.0,7,0,2,0,0.0
0,0.578417045,59,0,0.882056814,2780.0,11,0,2,0,0.0
0,0.014452116,58,0,0.220049729,8847.0,11,0,1,0,3.0
0,0.162052217,34,0,0.416633347,2500.0,7,0,0,0,0.0
0,0.089844426,56,0,3232.0,,10,0,1,0,0.0
0,0.169991238,41,0,0.105378924,5000.0,9,0,0,0,1.0
0,0.068387843,53,0,1.397556913,1800.0,20,0,2,0,0.0
0,0.081727464,45,0,1291.0,0.0,5,0,1,0,3.0
0,0.993006993,31,0,0.594628357,1600.0,4,0,1,0,2.0
0,0.755628818,40,1,0.221565098,11666.0,11,0,1,1,2.0
0,0.130986901,84,0,760.0,,3,0,1,0,0.0
0,0.896790495,53,0,0.737937449,8600.0,15,0,2,0,1.0
0,0.001223926,53,0,0.211002026,6416.0,8,0,1,0,3.0
0,0.438347603,43,0,0.325533175,3375.0,8,0,2,0,1.0
0,0.057384174,47,0,0.886022795,5000.0,12,0,2,0,0.0
0,0.042563367,66,0,669.0,,5,0,1,0,0.0
0,0.9999999,52,1,0.16922052,1500.0,6,0,0,0,1.0
0,0.10148102,53,0,0.358586981,4500.0,8,0,1,0,0.0
0,0.027574583,64,0,4061.0,,11,0,3,0,2.0
0,0.026503578,63,0,0.255077173,7385.0,22,0,1,0,0.0
0,0.697232569,48,0,1.239458779,3177.0,6,0,2,0,3.0
0,0.9999999,46,1,0.0,2000.0,1,0,0,0,0.0
0,0.006959443,88,0,272.0,,3,0,0,0,0.0
0,0.005722219,53,0,0.000799929,11250.0,7,0,0,0,3.0
0,0.9999999,31,0,0.465905034,2800.0,3,0,2,0,2.0
0,0.9999999,40,1,0.060428177,2895.0,3,0,0,0,0.0
0,0.021608699,42,0,5359.0,,14,0,4,0,0.0
0,0.088622326,45,0,0.226201134,3350.0,4,0,0,0,2.0
0,0.873073184,43,0,0.555129913,6003.0,7,0,2,0,4.0
0,0.098647281,53,0,396.0,,3,0,0,0,0.0
0,0.30793977,56,0,0.409504663,17906.0,26,0,2,0,3.0
0,0.454821807,53,1,0.439746612,6787.0,8,0,2,0,2.0
0,0.037584197,49,0,0.857035741,4000.0,15,0,2,0,1.0
0,0.96950305,66,0,0.754520167,2875.0,5,0,1,0,0.0
0,0.010326176,24,0,0.001206273,828.0,3,0,0,0,0.0
0,0.023786667,94,0,0.006497726,3077.0,7,0,0,0,0.0
0,0.411193828,36,0,2119.0,,18,0,0,0,0.0
0,0.087833186,55,0,187.0,1.0,7,0,0,0,0.0
0,0.000823856,66,0,0.278417735,4600.0,16,0,1,0,0.0
0,0.951364689,57,0,3803.0,,10,0,1,0,0.0
0,0.172866706,53,1,0.21986031,9878.0,9,1,2,0,4.0
0,0.430027804,34,0,0.323236757,6833.0,5,0,2,0,0.0
0,0.007077238,89,0,0.011535049,2253.0,10,0,0,0,0.0
0,0.064028908,46,0,0.24062075,12500.0,15,0,1,0,0.0
0,0.994093594,23,0,0.136978248,1700.0,2,1,0,0,0.0
0,0.09617986,37,0,0.669064748,4725.0,9,0,2,0,0.0
0,0.0,45,0,0.31358756,2700.0,6,0,2,0,1.0
0,0.9999999,49,0,0.331328452,3823.0,10,0,1,0,0.0
0,0.263186212,63,0,2633.0,,11,0,1,0,0.0
0,1.07977208,26,0,0.166014776,2300.0,2,0,0,0,0.0
0,0.088312555,34,0,0.419203747,5123.0,14,0,1,0,1.0
0,0.886758963,44,0,5356.0,,13,0,4,0,
0,0.008110811,80,0,63.0,,5,0,0,0,
0,0.971378161,27,1,0.12841439,6003.0,9,0,0,1,0.0
0,0.413408885,65,1,0.313830772,5400.0,8,0,2,0,0.0
0,0.006749663,58,0,1068.0,,3,0,1,0,0.0
0,0.852155892,50,0,0.358771298,12500.0,8,0,1,0,2.0
0,0.888791282,50,0,0.29579646,9039.0,15,0,1,0,1.0
0,0.001798079,47,0,0.011747063,4000.0,9,0,0,0,0.0
0,0.188116791,54,0,0.460296772,9973.0,30,0,2,0,0.0
0,0.012889925,66,0,0.291483407,2500.0,9,0,1,0,0.0
0,0.903171099,32,0,3.603491272,400.0,11,0,0,0,1.0
0,0.613172375,72,0,0.698365082,6666.0,10,0,2,0,0.0
0,0.258028309,51,0,0.43742503,2500.0,13,0,1,0,2.0
0,0.017999507,60,0,427.0,,7,0,1,0,
0,0.9999999,79,0,0.335369993,1472.0,5,0,0,0,0.0
0,0.222453399,56,0,245.0,,5,0,0,0,0.0
